"market","city","name","description","price_range","latitude","longitude"
"Houston, TX",Spring,Blue wings,"$$ • Chicken Wings, Burgers",$$,30.0661875,-95.4378586
"Houston, TX",The Woodlands,Simona´s Bistro,"$$ • Coffee, Salads",$$,30.1581941,-95.4726388
"Houston, TX",Spring,Empire Cookies,"$$ • Cookies, Bakery",$$,30.1011688,-95.5183868
"Houston, TX",Spring,Ricky's Liquor,"$$ • Liquor Store, Alcohol",$$,30.1275441,-95.4467006
"Houston, TX",Shenandoah,NASCAR Refuel – Wings,"$$ • Wings, American",$$,30.1844848,-95.4507502
"Houston, TX",The Woodlands,Twisted Sugar,"$$ • Dessert, Cookies",$$,30.1846383561751,-95.4899867045392
"Houston, TX",Spring,Frozen Vibes: Daiquiri Bar 2 GO,"$$ • Alcohol, Beer",$$,30.1268242,-95.4354303
"Houston, TX",The Woodlands,Uptown Asian Fusion,"$$ • Asian Fusion, Salads",$$,30.1830262,-95.5372446
"Houston, TX",Spring,Ming’s Chinese Cafe,"$$ • Chinese, Japanese",$$,30.0757049,-95.5163908
"Houston, TX",Spring,The Tea Kettle Cafe,"$$ • Tea Rooms, Cafes",$$,30.078674,-95.41821
"Houston, TX",Spring,La Palapa Restaurant,"$$ • Salads, Tacos",$$,30.0735245,-95.5232237
"Houston, TX",Spring,Mimino Restaurant (Spring Cypress Rd),"$$ • Italian, Pizza",$$,30.0670706,-95.449157
"Houston, TX",Oak Ridge North,Crave Burger,"$$ • American, Burgers",$$,30.1552864,-95.436941
"Houston, TX",Conroe,Home Chef: Chef Jatonsie,"$$ • Seafood, Chicken Wings",$$,30.33415,-95.4857179
"Houston, TX",Spring,ARARAT INTERNATIONAL SUPERMARKET,"$$ • Kebabs, Chicken",$$,30.0671104,-95.4491322
"Houston, TX",The Woodlands,Good Slice Pizza by True Food Kitchen,"$$ • Pizza, Gluten-Free",$$,30.1640332,-95.4642242
"Houston, TX",Conroe,Christmas Gifts Flowers and Snacks,"$$ • Florist, Roses",$$,30.2640933,-95.4553754
"Houston, TX",Spring,Papa Murphy's Take 'N' Bake Pizza,"$ • Pizza, Salads",$,30.0710899,-95.5083044
"Houston, TX",Magnolia,Polar Paradise Daiquiris To Go,"$$ • Alcohol, Beer",$$,30.2266842259018,-95.5284831465576
"Houston, TX",The Woodlands,Brooklyn Pizza & Wings,"$$ • Italian, Chicken Wings",$$,30.2057219,-95.4699405
"Houston, TX",Spring,Home Chef: Chef Courtney,"$$ • Chicken, Soup",$$,30.1030178,-95.5198829
"Houston, TX",Oak Ridge North,Outlaw Burger,"$$ • Burgers, Sandwiches",$$,30.1552864,-95.436941
"Houston, TX",Conroe,Fit Kitchen Meals,"$$ • Breakfast, Salads",$$,30.2268645,-95.5299263
"Houston, TX",The Woodlands,SN Liquor,"$$ • Alcohol, Beer",$$,30.1412523,-95.4719558
"Houston, TX",Magnolia,"2 Mary's Cafe on the Deck","$$ • Cafe, Waffles",$$,30.2247025,-95.5555959
"Houston, TX",The Woodlands,Dick's Sporting Goods,$$,$$,30.1643257,-95.4532646
"Houston, TX",Spring,Rayford Liquor,"$$ • Alcohol, Beer",$$,30.1133468,-95.5519709
"Houston, TX",Houston,Tiger Liquor,"$$ • Alcohol, Beer",$$,30.0200866,-95.4360576
"Houston, TX",Spring,ICE BOX,"$$ • Alcohol, Convenience",$$,30.0716815,-95.4224702
"Houston, TX",Spring,Hurricane Alley Daiquiris - parent,"$$ • Alcohol, Beer",$$,30.0710711,-95.4742177
"Houston, TX",Spring,Viva La Taco,"$$ • Mexican, Tacos",$$,30.0728949,-95.5515766
"Houston, TX",Conroe,Pasqually's Pizza & Wings,"$$ • Family Meals, Wings",$$,30.2123932,-95.4579001
"Houston, TX",Houston,PBC Pizza,"$$ • Italian, Pizza",$$,29.8025202,-95.4130386
"Houston, TX",Houston,houston arepa bar,"$$ • Chicken, Dessert",$$,29.7226889,-95.3704827
"Houston, TX",Katy,Tobiuo Sushi & Bar,"$$ • Japanese, Sashimi",$$,29.7433714,-95.7752413
"Houston, TX",Katy,Pizza Bella,"$ • Dessert, Salads",$,29.770985,-95.8183648
"Houston, TX",Katy,Panino's,"$$ • Deli, Italian",$$,29.714757,-95.777184
"Houston, TX",Katy,Tarator Mediterranean Grill,"$$ • Gyros, Grill",$$,29.7778498,-95.7523849
"Houston, TX",Houston,Lucky Dragon Fried Rice,"$$ • Asian, Chinese",$$,29.7861279,-95.6848308
"Houston, TX",Brookshire,Tacos Adrian California,"$$ • Cupcakes, Empanadas",$$,29.7757946,-95.9517889
"Houston, TX",Katy,Pasta Perfetta,"$$ • Pasta , Italian",$$,29.7995232,-95.7190238
"Houston, TX",Houston,Amar Indian Cuisine,"$$ • Indian, Tandoori",$$,29.795538,-95.6890949
"Houston, TX",Fulshear,The Gelatist,"$$ • Cookies, brownies",$$,29.7000651,-95.8469645
"Houston, TX",Katy,Pizza Novo,"$$ • Chicken Wings, Italian",$$,29.7129493,-95.7762371
"Houston, TX",Richmond,Spice Korner,"$$ • Indian, Kebabs",$$,29.6965929,-95.8339431
"Houston, TX",Katy,Katy Bakery Nad Biryani,"$$ • Indian, Vegetarian",$$,29.7147392,-95.812682
"Houston, TX",Houston,Express Liquor,"$$ • Alcohol, Beer",$$,29.7961026,-95.6877721
"Houston, TX",Katy,Sushi Hara,"$$ • Teriyaki, Sushi",$$,29.7927362,-95.7743759
"Houston, TX",Katy,La Argentina Gelato,"$ • Gelato, Pastries",$,29.7319119,-95.7566117
"Houston, TX",Katy,EPHESUS MEDITERRANIAN GRILL,"$$ • Mediterranean, Kebabs",$$,29.7764568,-95.7520249
"Houston, TX",Katy,Gobble n Go,"$$ • Fast Food, Burgers",$$,29.800303,-95.7293445
"Houston, TX",Katy,"99 Ranch Market","$$ • Boba, Ramen",$$,29.7756708,-95.7501422
"Houston, TX",Katy,NO YOGURT,"$$ • Boba, Fruit Tea",$$,29.7828169,-95.7781102
"Houston, TX",Houston,Alshiysha Lounge,"$$ • Seafood, Shrimp",$$,29.7962194,-95.7184503
"Houston, TX",Katy,BALANCED FOODS,"$$ • Breakfast, Tacos",$$,29.6981404,-95.7910543
"Houston, TX",Houston,MKT Pizza,"$$ • Pizza, Dessert",$$,29.7835426,-95.7067447
"Houston, TX",Katy,Uncle Bubba's Brisket & BBQ,"$$ • Barbecue, Sandwiches",$$,29.8309593,-95.7753029
"Houston, TX",Katy,Home Chef: Chef Naima,"$$ • Pakistani, Indian",$$,29.7439989,-95.8732222
"Houston, TX",Katy,ROYAL BAKERY,"$$ • Bakery, Deli",$$,29.815236,-95.7222079
"Houston, TX",Katy,Paciugo Gelato & Coffee,"$$ • Coffee, Gelato",$$,29.7365431,-95.7772766
"Houston, TX",Katy,Lucky Star Liquors,"$$ • Alcohol, Beer",$$,29.793703,-95.773993
"Houston, TX",Katy,H&R Ice Cream,"$$ • Snacks, Ice Cream",$$,29.7409175,-95.7514567
"Houston, TX",Katy,Speedy Express,"$$ • Candy Stores, Cookies",$$,29.8019725,-95.802261
"Houston, TX",Katy,Kassa Kitchen & Grill,"$$ • Chicken, Burgers",$$,29.7660215,-95.7522821
"Houston, TX",Katy,Antojitos Houston,"$$ • Breakfast, Pancakes",$$,29.7589599,-95.7519117
"Houston, TX",Katy,Margarita`s Fajitas,"$$ • Tex-Mex, Fajitas",$$,29.7873703,-95.751222
"Houston, TX",Katy,Eskimo Hut,"$$ • Beer,  Wine & Spirits",$$,29.8296454,-95.7636576
"Houston, TX",Tomball,Tacos Los Robles,"$$ • Tacos, Hot Dogs",$$,30.0128741,-95.6087636
"Houston, TX",Cypress,Vegan Wing Chick,"$$ • Vegan, Vegetarian",$$,29.9891965,-95.6164236
"Houston, TX",Katy,Live to Pasta,"$$ • Pasta , Italian",$$,29.8637625,-95.6971645
"Houston, TX",Cypress,M & R Liquors VIII,"$$ • Beer,  Wine & Spirits",$$,29.9950452,-95.6216258
"Houston, TX",Cypress,BlaccSheep Cuisine,"$$ • Tacos, Dessert",$$,29.9315229,-95.633165
"Houston, TX",Houston,Curry Home,"$$ • Indian, Asian",$$,29.9357395,-95.5805447
"Houston, TX",Houston,SUMO SUSHI,"$$ • Japanese, Sushi",$$,29.915478,-95.6138863
"Houston, TX",Houston,Roadtrip Bowls by Lazy Dog,"$$ • Bowls, Lunch",$$,29.9188032,-95.6161855
"Houston, TX",Cypress,Cake Fine Pastry,"$$ • Cupcakes, Espresso",$$,29.9446207,-95.6769652
"Houston, TX",Houston,Le Macaron French Pastries (Vintage Park),"$$ • French Macarons, Pastries",$$,29.995325,-95.5731323
"Houston, TX",Katy,High Flyin' Wings,"$$ • Chicken, Fast Food",$$,29.8637625,-95.6971645
"Houston, TX",Cypress,SnapBack Chicken Tenders And Mac,"$$ • Chicken Tenders, Fast Food",$$,29.9891965,-95.6164236
"Houston, TX",Cypress,Vegan Pizza Utopia,"$$ • Vegan, Vegetarian",$$,29.9891965,-95.6164236
"Houston, TX",Cypress,La Pasta Burrosa,"$$ • Pasta , Italian",$$,29.9891965,-95.6164236
"Houston, TX",Houston,Vegan Seeds of India,"$$ • Vegan, Vegetarian",$$,29.9355001,-95.5825353
"Houston, TX",Cypress,Le Macaron French Pastries,"$$$ • Pastries, French Macarons",$$$,29.940781,-95.7231128
"Houston, TX",Houston,Mango Xtring,"$ • Dessert, Tacos",Unknown,29.9172267,-95.5851585
"Houston, TX",Cypress,No Reservations,"$$ • Pizza, Chicken",$$,29.9118045,-95.726246
"Houston, TX",Houston,Esarn Thai Restaurant,"$$ • Thai, Noodles",$$,29.9115066,-95.5859136
"Houston, TX",Tomball,Restaurant Depot,"$$ • Milk, Frozen Food",$$,30.0286083,-95.6018687
"Houston, TX",Houston,Aprils Snack Shack,"$$ • American, Snacks",$$,29.9162109,-95.6184485
"Houston, TX",Cypress,Gluten Free Pizza Oven,"$$ • Pizza, Fast Food",$$,29.9891965,-95.6164236
"Houston, TX",Katy,Nonna's Gluten Free Ziti,"$$ • Italian, American",$$,29.8637625,-95.6971645
"Houston, TX",Cypress,Wing SZN,"$$ • American, Chicken Wings",$$,29.9891965,-95.6164236
"Houston, TX",Sugar Land,bubble waffle and tea,"$$ • Ice Cream, Waffles",$$,29.5919665,-95.6244816
"Houston, TX",Houston,Toyori,"$$ • Japanese, Ramen",$$,29.7039454,-95.5533473
"Houston, TX",Houston,Fridas Corn and More,"$$ • Mexican, Quesadillas",$$,29.6767795,-95.6421403
"Houston, TX",Houston,Ewatomi African Food & Natural Herbs,$$ • African,$$,29.7020989,-95.6522446
"Houston, TX",Houston,Mex African Foods,"$$ • African, Grocery",$$,29.6740949,-95.5516566
"Houston, TX",Richmond,Ramble Creek Grill,"$$ • Takeout, Pickup",$$,29.66083552,-95.7410073
"Houston, TX",Rosenberg,Aji Izakaya,"$$ • Egg Rolls, Gyoza",$$,29.5408632028609,-95.7535191408908
"Houston, TX",Missouri City,Candy Shack Daiquiris ToGo,"$$ • Chicken Wings, Shrimp",$$,29.5561989,-95.5568661
"Houston, TX",Sugar Land,Amala in Houston-Grains and Solids,"$$ • Takeout, Pickup",$$,29.6523355,-95.6506272
"Houston, TX",Sugar Land,Saladworks,"$$ • Salads, Sandwiches",$$,29.5485008,-95.5842927
"Houston, TX",Houston,Off The Fork,"$$ • American, Wings",$$,29.7160052,-95.6152617
"Houston, TX",Houston,Tahini Plus Halal Kitchen,"$$ • Mediterranean, Halal",$$,29.7034918,-95.6451017
"Houston, TX",Houston,Anna Thai Food,"$$ • Desserts, Salads",$$,29.7019600056777,-95.575930233799
"Houston, TX",Rosenberg,L&A China Cafe,"$$ • Chinese, Cafe",$$,29.5426275,-95.7441195
"Houston, TX",Houston,SAITO & PHO,$,Unknown,29.7045293,-95.6258347
"Houston, TX",Houston,Liquor Inn,"$$ • Alcohol, Beer",$$,29.7360674,-95.6396029
"Houston, TX",Sugar Land,Spectators Bar and Grill,"$$ • Bar and Grill, Pizza",$$,29.6027532,-95.620045
"Houston, TX",Houston,African Arena Market,"$$ • African, Soup",$$,29.6788408,-95.6443984
"Houston, TX",Houston,Que Huong Bistro,"$$ • Vietnamese, Vegetarian",$$,29.7040515,-95.6211562
"Houston, TX",Sugar Land,Frank N Steins,"$$ • Bar and Grill, Sandwiches",$$,29.6710864,-95.6424165
"Houston, TX",Houston,Huong  Viet Restaurant,"$$ • Vietnamese, Asian",$$,29.7028964,-95.6250847
"Houston, TX",Sugar Land,Cafe Yasmeen,"$$ • Indian, Barbecue",$$,29.64416,-95.6527736
"Houston, TX",Sugar Land,Regal Seafood House & Lounge,"$$ • Rice, Chinese",$$,29.6014862,-95.6296415
"Houston, TX",Sugar Land,Kabab Guys,"$$ • Kebabs, Biryani",$$,29.6622308,-95.6428093
"Houston, TX",Spring,Chevron food mart,"$$ • Snacks, Chocolates",$$,30.0617955,-95.4700401
"Houston, TX",Spring,D. Wade Burgers,"$$ • Burgers, American",$$,30.0413382,-95.4858508
"Houston, TX",Humble,"50/50 Liquor","$$ • Alcohol, Beer",$$,30.0274167,-95.3802549
"Houston, TX",Conroe,"LankyBox Kitchen Pizza, Wings and Mac","$$ • American, Pizza",$$,30.2123932,-95.4579001
"Houston, TX",Conroe,Tractor Supply Co,"$$ • Home Goods, Home Improvement",$$,30.2079739,-95.4175599
"Houston, TX",Spring,"7-Eleven Beer, Wine & Spirits",$$,$$,30.057944,-95.495181
"Houston, TX",Spring,Home Chef: Chef Robin,"$$ • Vegan, Healthy",$$,30.1288411,-95.4349116
"Houston, TX",The Woodlands,The Brooklyn Cafe,"$ • Bagels, Sandwich",$,30.1678076953663,-95.5033616338516
"Houston, TX",Spring,Taqueria los garcia #2,$,Unknown,30.1281161,-95.4328651
"Houston, TX",Spring,Southern Maid Donuts,"$$ • Breakfast, Tacos",$$,30.1155732887536,-95.3805929300768
"Houston, TX",Spring,Snowflake Donuts,"$$ • Donuts, Bakery",$$,30.1214503,-95.5066652
"Houston, TX",Spring,Sunrise Taquito,"$ • Takeout, Breakfast",$,30.0699853,-95.4696849
"Houston, TX",Conroe,Yes Donuts,"$$ • Bakeries, Dessert",$$,30.2355772,-95.4652113
"Houston, TX",Spring,Sitar Cuisine of India,"$$ • Indian, Appetizers",$$,30.13599,-95.445921
"Houston, TX",Spring,Mirrey Tacos y Mas,"$$ • Tacos, Takeout",$$,30.0723457,-95.4243899
"Houston, TX",Spring,AN DONUTS,$$ • Donuts,$$,30.0622715,-95.4704162
"Houston, TX",Spring,Tony Street Tacos,"$$ • Mexican, Tacos",$$,30.0718033,-95.422441
"Houston, TX",Conroe,Noe's crepe coffee and tea,"$$ • Coffee & Tea, Creperies",$$,30.225359,-95.5418
"Houston, TX",The Woodlands,Fuhgedaboudit Bagel Company,"$$ • Bagels, Coffee",$$,30.1798999,-95.538391
"Houston, TX",Spring,The Toasted Yolk Cafe,"$$ • Cafes, Breakfast",$$,30.1243169,-95.408406
"Houston, TX",Magnolia,Patra’s Thai Cuisine,"$$ • Thai, Fries",$$,30.2176555,-95.5686605
"Houston, TX",Spring,House Of Cakes Cupcakes,"$$ • Sweets, Dessert",$$,30.1228982044172,-95.4332781602966
"Houston, TX",Spring,Texas Darbar Cafe and Hookah,"$$ • Cafe, Dessert",$$,30.122507799818,-95.5049682815424
"Houston, TX",Spring,Chickingout,"$$ • Mexican, Chicken",$$,30.1023129,-95.5071592
"Houston, TX",Conroe,Iffi's Ceviche,"$$ • Tostadas, Ceviche",$$,30.2078523,-95.4362828
"Houston, TX",Magnolia,SNOWFLAKES DONUTS,$$ • Donuts,$$,30.2307905,-95.5683779
"Houston, TX",Spring,Charm Thai Bistro,"$$ • Thai, Noodles",$$,30.082466,-95.4478879
"Houston, TX",Spring,Primos Venezuelan,"$$ • Burgers, Food Trucks",$$,30.12357722,-95.50512294
"Houston, TX",Spring,Cielo Latín Bar and Grill,"$$ • Latin American, Takeout",$$,30.1274068,-95.4473576
"Houston, TX",Spring,SNOWFLAKE DONUTS N' CAFE,"$$ • Lunch, Sandwich",$$,30.0430825,-95.4847344
"Houston, TX",Spring,Kokomos Mexican Cantina Restaurant,$,Unknown,30.1541173,-95.4473479
"Houston, TX",Spring,Palette Indian Kitchen,"$$ • Indian, Curry",$$,30.1073459,-95.384426
"Houston, TX",Spring,Fu Manchung,"$$ • Vietnamese, Smoothies",$$,30.071034,-95.4707773
"Houston, TX",Spring,Yankee Donuts and Drinks,"$$ • Breakfast and Lunch, Smoothies",$$,30.0670706,-95.449157
"Houston, TX",Spring,Jamaican Reggae Vibes Kitchen,"$$ • Jamaican, Chicken",$$,30.1240233,-95.4152634
"Houston, TX",Conroe,Brooklyn Calzones,"$$ • Pizza, Italian",$$,30.1561466,-95.4402723
"Houston, TX",Conroe,Tacos Nueva italia,"$$ • Chicharron, Carne Asada",$$,30.2091446,-95.4332949
"Houston, TX",Spring,Top Donuts,"$ • Donuts, Pastries",$,30.0624372,-95.3944459
"Houston, TX",Katy,Home Chef: Around the Table by Julianne,"$$ • Steak, Noodles",$$,29.7514504,-95.8692051
"Houston, TX",Richmond,Liquor Square,"$$ • Alcohol, Beer",$$,29.739164,-95.7343016
"Houston, TX",Katy,Copenhagen European Kitchen & Bakery,"$$ • Modern European, Bakery",$$,29.7687574,-95.7515789
"Houston, TX",Fulshear,Home Chef: Ekta's Kitchen,"$$ • Indian, Indian Comtemparay",$$,29.7217691,-95.859908
"Houston, TX",Katy,Home Chef: Chef Jaladevi,"$$ • Indian, Biryani",$$,29.7226931,-95.7973395
"Houston, TX",Katy,Home Chef: Chef Mariana,"$$ • Burgers, Ribs",$$,29.7360527,-95.7877447
"Houston, TX",Katy,Wing Eats,"$$ • Chicken Wings, Sandwiches",$$,29.74274,-95.7512572
"Houston, TX",Katy,Sonny's Liquor & Cigar,"$$ • Alcohol, Beer",$$,29.7822396,-95.7202336
"Houston, TX",Katy,LATIN FLAVOR RESTAURANT,"$$ • Latin American, Ceviche",$$,29.7191699,-95.7482639
"Houston, TX",Katy,El Sur LLC,"$$ • Mexican, Breakfast",$$,29.8168612,-95.7210974
"Houston, TX",Katy,"7B BOBA TEA","$$ • Boba, Milk Tea",$$,29.8284322,-95.7192465
"Houston, TX",Houston,Tea Heaven,"$$ • Milk Tea, Bubble Tea",$$,29.8116699,-95.6878325
"Houston, TX",Katy,Gelato & Co,"$$ • Takeout, Dessert",$$,29.7427296,-95.77531598
"Houston, TX",Katy,Home Chef: Chef Zahed,"$$ • Indian, Curry",$$,29.7024263,-95.7672631
"Houston, TX",Katy,Zamani Grill Express,"$$ • Mediterranean, Sandwiches",$$,29.7755219,-95.8093454
"Houston, TX",Katy,Big Burger World,"$$ • Fast Food, Seafood",$$,29.860775,-95.7194111
"Houston, TX",Katy,Migui`s Fajitas,$$ • Mexican,$$,29.7868552,-95.751305
"Houston, TX",Katy,Home Chef: Jhimli's Indian Kitchen,"$$ • Indian, Tikka",$$,29.7176326,-95.7530434
"Houston, TX",Cypress,Delightful Fruits Creations,"$$ • Fruit, Dessert",$$,30.0436405,-95.6402498
"Houston, TX",Katy,Tutti Frutti Cafe,"$$ • Chicken Wings, Snacks",$$,29.8596466,-95.7215079
"Houston, TX",Katy,Born & Raised Philly Cheesesteaks,"$$ • American, Comfort Food",$$,29.8637625,-95.6971645
"Houston, TX",Houston,"22 Macarons By Tina Patisserie","$$ • Sweets, Desserts",$$,29.8853599,-95.6294073
"Houston, TX",Cypress,Gluten Free Lombardy Pasta,"$$ • Pasta , Italian",$$,29.9891965,-95.6164236
"Houston, TX",Katy,Tossed Gluten Free Pizza,"$$ • Pizza, Fast Food",$$,29.8637625,-95.6971645
"Houston, TX",Cypress,The Donuts Palace,"$$ • Donuts, Bakeries",$$,29.980185,-95.7174199
"Houston, TX",Cypress,Donut Shack,$ • Donuts,$,29.9784065,-95.672255
"Houston, TX",Cypress,Taqueria Mi Tierra,"$$ • Mexican, Enchiladas",$$,29.9477014,-95.6275799
"Houston, TX",Cypress,The Toasted Yolk Cafe Cypress,"$$ • Breakfast, Eggs",$$,29.9774189868862,-95.7103926647383
"Houston, TX",Houston,Karma Kolache,"$ • Coffee, Kolaches",$,29.9342871,-95.6078925
"Houston, TX",Houston,Max Donuts,"$$ • Donuts, Kolaches",$$,29.9332424,-95.5720724
"Houston, TX",Cypress,Cocoa Donuts,"$ • Takeout, Dessert",$,29.890212,-95.71756
"Houston, TX",Cypress,Up Thai Kitchen,"$$ • Asian, Thai",$$,29.9671807,-95.7018928
"Houston, TX",Cypress,OMG! Donuts & More,$$ • Donuts,$$,29.9960543,-95.6218736
"Houston, TX",Cypress,Super Pizza Foodtruck,"$$ • Italian, Pizza",$$,29.9806722,-95.6985418
"Houston, TX",Cypress,Wood Fired Pizza,"$ • Takeout, Pickup",$,29.984785,-95.657945
"Houston, TX",Cypress,Southern Maid Donuts (Fry Rd),"$$ • Sandwich, Milk Shakes",$$,29.9170442,-95.7274317
"Houston, TX",Cypress,Kolache Bar,"$$ • Kolaches, Donuts",$$,29.9011069,-95.721651
"Houston, TX",Cypress,Magic Donuts @ Cypress,$$ • Donuts,$$,29.9974636,-95.698586
"Houston, TX",Tomball,Donuts Delight,$$ • Donuts,$$,30.0341309,-95.6042185
"Houston, TX",Houston,Mayuri Express,"$ • Takeout, Vegetarian",$,29.9973249077766,-95.581767964419
"Houston, TX",Jersey Village,The Cuppo Coffee & Tea,"$$ • Coffee & Tea, Breakfast & Brunch",$$,29.9024193,-95.5851134
"Houston, TX",Houston,Maxco Donut,"$$ • Donuts, Vegan",$$,29.9266904,-95.6280512
"Houston, TX",Houston,Max Donut,"$$ • Breakfast, Donuts",$$,29.891247,-95.6202092
"Houston, TX",Cypress,Hanan's Cafe,"$ • Cafe, Breakfast",$,29.9642381,-95.6861894
"Houston, TX",Katy,Early Riser Cafe,"$$ • Toast, Waffles",$$,29.8621582,-95.7212824
"Houston, TX",Houston,Don Chepe Meat Market #4,"$$ • Breakfast and Lunch, Latin American",$$,29.9159964,-95.6294214
"Houston, TX",Cypress,Julia Cooks Organic Food Truck,"$$ • Organic, Salads",$$,29.9765737,-95.6993321
"Houston, TX",Houston,BRIX Wine Cellars,"$$ • Burgers, Venues & Event Spaces",$$,29.994455,-95.571964
"Houston, TX",Cypress,Roy's Breakfast and Lunch,"$$ • American, Breakfast",$$,29.8803483,-95.7193047
"Houston, TX",Cypress,K&S Kolaches & More Donuts,"$$ • Sweets, Donuts",$$,29.945135,-95.6764881
"Houston, TX",Cypress,PJ’s Coffee of New Orleans,"$$ • Coffee, Breakfast",$$,29.9496762,-95.6745245
"Houston, TX",Houston,Taqueria Cinco De Mayo,$$,$$,29.8645868,-95.6835062
"Houston, TX",Cypress,Vogue Bubble Tea and Coffee Bar,"$$ • Coffee Shop, Bubble Tea",$$,29.8813696,-95.724429
"Houston, TX",Houston,Another Broken Egg Cafe,"$$ • Breakfast, Breakfast and Lunch",$$,29.9949092,-95.5740134
"Houston, TX",Cypress,Mezzanotte Ristorante,"$ • Greek, Italian",$,29.9945598849825,-95.6246656816088
"Houston, TX",Katy,mi patio rd,"$$ • Mexican, Chicken",$$,29.866301,-95.7213236
"Houston, TX",Cypress,Villa Roma Italian Ristorante,"$$ • Italian, Salads",$$,29.9588078,-95.6495333
"Houston, TX",Cypress,d'Vine Wine Bar & Bistro,"$$ • Fast Food, Pizza",$$,29.9628711,-95.6863298
"Houston, TX",Spring,"Vito's Famous, Inc","$$ • Pizza, Sandwiches",$$,30.0264293,-95.5623039
"Houston, TX",Missouri City,The Big Melt,"$$ • American, Burgers",$$,29.5372235,-95.5331446
"Houston, TX",Richmond,Pho King,"$$ • Vietnamese, Pho",$$,29.6209092,-95.7429448
"Houston, TX",Sugar Land,European Street Foods,"$$ • Modern European, Creperies",$$,29.5906991,-95.6253512
"Houston, TX",Houston,Jolly Jolly Bakery,"$$ • Bakery, Dessert",$$,29.7100934,-95.6430555
"Houston, TX",Houston,Popfancy Pops,$$ • Ice Cream,$$,29.7045618,-95.5490092
"Houston, TX",Missouri City,Crab Heads Cajun Boil,"$$ • Seafood, Seafood boil",$$,29.5823589,-95.5810158
"Houston, TX",Houston,Lazy Dog,"$$ • American (New), Burgers",$$,29.6427868,-95.5763836
"Houston, TX",Houston,UNIQUE AFRICAN CUISINE BAR &GRILL,"$$ • African, Bar and Grill",$$,29.7151894,-95.5709579
"Houston, TX",Houston,Pepper Lunch,"$$ • Japanese, Teriyaki",$$,29.7045618,-95.5490092
"Houston, TX",Houston,Tropimix Refresqueria,"$$ • Sweets, Desserts",$$,29.711436663314,-95.5959034423279
"Houston, TX",Rosenberg,Lucky's Liquor,"$$ • Alcohol, Beer",$$,29.571951,-95.7741442
"Houston, TX",Houston,Arabian knight restaurant,"$$ • Middle Eastern, Kebabs",$$,29.6555623,-95.5706515
"Houston, TX",Houston,Nick's Crawfish,$$ • Seafood,$$,29.7019693,-95.5763759
"Houston, TX",Sugar Land,Medi Grill,"$$ • Pickup, Greek",$$,29.67623197,-95.6804301
"Houston, TX",Rosenberg,Om Star Liquor,"$$ • Alcohol, Beer",$$,29.5542442,-95.7672631
"Houston, TX",Houston,Universal Halal,"$$ • Dinner, Wings",$$,29.7012106,-95.6646648
